rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
17,202,국민일보 앞,정기,M,30대,2,78.27,0.74,3190,14
17,300,정동사거리,정기,M,40대,1,24.67,0.22,930,3
17,185,마포 신수공원 앞,정기,M,40대,1,71.04,0.53,2300,8
17,266,영등포청과시장 사거리,정기,M,40대,1,106.42,0.81,3490,19
17,410,상암중학교 옆,정기,M,40대,1,42.69,0.36,1540,12
17,538,답십리역 8번출구 앞,정기,M,50대,1,56.63,0.51,2200,12
17,253,신풍역 5번출구 인근,정기,M,50대,1,205.09,1.79,7730,41
17,558,성동광진 교육지원청 앞,정기,M,50대,1,19.6,0.15,660,2
17,567,성수역 2번출구 앞,정기,M,50대,1,27.8,0.25,1080,5
17,507,성수아이에스비즈타워 앞,정기,M,60대,1,13.4,0.11,470,2
17,627,장안동삼거리 교통섬,일일(회원),F,20대,1,143.56,1.48,6360,56
17,229,양평1 보행육교 앞,일일(회원),F,40대,1,62.01,0.61,2610,22
17,334,종로3가역 2번출구 뒤,일일(회원),M,20대,1,12.72,0.1,440,6
17,543,구의공원(테크노마트 앞),일일(회원),M,20대,1,113.75,0.89,3830,25
17,156,서울서부지방법원 앞,일일(회원),M,40대,1,18.84,0.16,670,4
18,310,청계광장 옆,정기,F,20대,1,129.23,0.68,2940,20
18,344,성균관대 E하우스 앞,정기,F,20대,1,0.0,0.0,0,9
18,354,포르투갈 대사관 앞,정기,F,20대,1,42.69,0.45,1960,16
18,142,아현역 4번출구 앞,정기,F,20대,1,59.02,0.63,2710,13
18,162,봉원고가차도 밑,정기,F,20대,1,24.55,0.23,1000,5
18,180,충정로역 7번출구 뒤,정기,F,20대,1,188.16,1.7,7310,45
18,238,제2구민체육센타 앞,정기,F,20대,1,48.39,0.44,1880,18
18,561,서울숲역 2번출구 앞,정기,F,20대,1,19.51,0.26,1120,6
18,563,성동세무서 건너편,정기,F,20대,1,81.08,0.73,3150,15
18,220,미성아파트 A동 앞,정기,F,20대,1,41.66,0.36,1570,11
18,513,뚝섬역 5번 출구 정류소 옆,정기,F,30대,1,37.78,0.47,2030,12
18,300,정동사거리,정기,F,30대,1,22.62,0.24,1020,6
18,313,서울역 광장 파출소 옆,정기,F,30대,1,16.87,0.16,710,5
18,329,청계2가 사거리 옆,정기,F,30대,1,61.91,0.61,2650,11
18,337,창경궁 입구,정기,F,30대,1,35.88,0.35,1510,8
18,346,맥스타일 앞,정기,F,30대,1,99.55,0.97,4190,41
18,113,홍대입구역 2번출구 앞,정기,F,30대,1,27.69,0.35,1520,8
18,375,다산 어린이공원,정기,F,30대,1,33.83,0.41,1780,15
18,130,신촌역(2호선) 7번출구 앞,정기,F,30대,1,22.99,0.3,1290,10
18,134,연세로 명물길,정기,F,30대,1,19.52,0.22,930,6
18,578,성동세무서 부근,정기,F,30대,1,11.4,0.15,640,4
18,230,영등포구청역 1번출구,정기,F,30대,1,16.37,0.18,780,6
18,103,망원역 2번출구 앞,정기,F,30대,1,36.04,0.32,1400,11
18,222,시범아파트버스정류장 옆,정기,F,30대,1,33.07,0.39,1670,11
18,207,여의나루역 1번출구 앞,정기,F,30대,1,54.65,0.64,2760,11
18,156,서울서부지방법원 앞,정기,F,40대,1,18.02,0.16,700,3
18,122,신성기사식당 앞,정기,F,40대,2,356.5,3.21,13850,50
18,183,하늘채코오롱아파트 건너편,정기,F,40대,1,23.83,0.27,1180,13
18,199,서울 월드컵 경기장,정기,F,40대,1,22.14,0.2,860,7
18,206,KBS 앞,정기,F,40대,1,418.41,3.66,15770,58
18,209,유진투자증권빌딩 앞,정기,F,40대,1,99.19,0.94,4040,17
18,220,미성아파트 A동 앞,정기,F,40대,1,45.9,0.37,1610,10
18,413,상암월드컵파크 3단지 후문,정기,F,40대,1,92.15,0.83,3580,18
18,812,용산전쟁기념관,정기,F,50대,1,49.18,0.48,2070,25
18,579,마장역 4번출구,정기,F,50대,1,39.23,0.29,1270,12
18,574,아차산역4번출구,정기,F,50대,1,0.0,0.0,0,5
18,812,용산전쟁기념관,정기,F,60대,1,34.49,0.31,1340,9
18,512,뚝섬역 1번 출구 옆,정기,M,20대,1,115.04,0.96,4150,19
18,354,포르투갈 대사관 앞,정기,M,20대,1,180.95,1.63,7030,40
18,113,홍대입구역 2번출구 앞,정기,M,20대,2,105.11,0.8,3420,15
18,150,서강대역 2번출구 앞,정기,M,20대,1,32.0,0.23,1010,6
18,158,독립문 어린이 공원,정기,M,20대,1,14.16,0.13,550,5
18,525,한양대병원사거리,정기,M,20대,1,56.37,0.51,2190,13
18,101,(구)합정동 주민센터,정기,M,20대,1,56.35,0.35,1530,8
18,703,오목교역 7번출구 앞,정기,M,20대,1,40.47,0.34,1460,9
18,563,성동세무서 건너편,정기,M,20대,1,23.17,0.21,900,3
18,565,옥수역 3번출구,정기,M,20대,1,271.18,1.99,8560,35
18,567,성수역 2번출구 앞,정기,M,20대,1,30.37,0.25,1080,5
18,580,신금호역 3번출구 뒤,정기,M,20대,1,18.05,0.12,530,2
18,622,전농사거리 교통섬,정기,M,20대,2,120.31,1.0,4340,31
18,631,답십리역 1번출구,정기,M,20대,1,70.57,0.75,3240,13
18,102,망원역 1번출구 앞,정기,M,20대,1,88.43,0.74,3190,17
18,140,이화여대 후문,정기,M,20대,1,55.31,0.45,1940,10
18,230,영등포구청역 1번출구,정기,M,20대,1,26.52,0.22,930,4
18,819,선린인터넷 고등학교,정기,M,20대,1,34.75,0.31,1350,7
18,212,여의도역 1번출구 옆,정기,M,20대,1,33.82,0.28,1220,5
18,214,금융감독원 앞,정기,M,20대,1,10.26,0.08,360,1
18,220,미성아파트 A동 앞,정기,M,20대,1,21.62,0.19,840,4
18,216,삼부아파트1동 앞,정기,M,20대,1,61.5,0.39,1670,16
18,109,제일빌딩 앞,정기,M,30대,1,35.21,0.36,1560,7
18,306,광화문역 7번출구 앞,정기,M,30대,1,15.71,0.14,620,4
18,314,국립현대미술관,정기,M,30대,1,54.53,0.38,1620,7
18,327,낙원상가 옆,정기,M,30대,1,26.77,0.24,1040,4
18,362,청계8가 사거리,정기,M,30대,1,43.24,0.39,1680,22
18,113,홍대입구역 2번출구 앞,정기,M,30대,1,34.33,0.24,1020,4
18,380,CJ제일제당 앞,정기,M,30대,1,53.86,0.39,1700,10
18,114,홍대입구역 8번출구 앞,정기,M,30대,1,81.42,0.6,2570,15
18,143,공덕역 2번출구,정기,M,30대,1,35.26,0.32,1370,6
18,171,임광빌딩 앞,정기,M,30대,1,22.35,0.19,830,6
18,536,행당역 2번출구 앞,정기,M,30대,1,20.85,0.19,810,7
18,538,답십리역 8번출구 앞,정기,M,30대,1,268.61,2.25,9690,39
18,807,서울역 12번 출구 앞,정기,M,30대,1,19.96,0.13,560,4
18,811,녹사평역1번출구,정기,M,30대,1,13.59,0.1,440,2
18,563,성동세무서 건너편,정기,M,30대,1,160.1,1.44,6220,36
18,582,경일중학교 앞,정기,M,30대,1,51.0,0.37,1610,8
18,554,아차산역 사거리,정기,M,30대,1,8.93,0.1,410,3
18,635,시조사 앞 (청량고정문 옆),정기,M,30대,1,39.72,0.27,1180,10
18,638,서울시립대 정보기술관,정기,M,30대,1,32.79,0.28,1200,5
18,230,영등포구청역 1번출구,정기,M,30대,1,71.35,0.54,2310,7
18,272,당산육갑문,정기,M,30대,1,65.58,0.53,2300,8
18,213,KT앞,정기,M,30대,2,62.45,0.47,2030,8
18,421,마포구청 앞,정기,M,30대,2,196.71,1.51,6510,29
18,419,홈플러스 앞,정기,M,30대,2,219.47,1.4,6000,24
18,414,상암동주민센터 옆,정기,M,30대,1,10.99,0.09,380,1
18,502,뚝섬유원지역 1번출구 앞,정기,M,30대,2,72.2,0.49,2110,10
18,318,광교사거리 남측,정기,M,40대,1,26.73,0.21,900,5
18,340,혜화동 로터리,정기,M,40대,1,111.71,1.01,4340,33
18,175,홍연2교옆,정기,M,40대,1,70.34,0.5,2140,6
18,550,서울시설공단 앞,정기,M,40대,1,289.95,2.33,10030,34
18,601,용신동주민센터,정기,M,40대,1,45.56,0.41,1770,36
18,239,유스호스텔 앞,정기,M,40대,1,52.97,0.41,1760,9
18,565,옥수역 3번출구,정기,M,40대,1,414.61,2.43,10470,69
18,626,군자교 서측 녹지대,정기,M,40대,1,74.84,0.63,2700,12
18,221,여의도초교 앞,정기,M,40대,1,19.64,0.19,800,4
18,225,앙카라공원 앞,정기,M,40대,1,23.57,0.22,960,6
18,226,샛강역 1번출구 앞,정기,M,40대,2,211.24,1.47,6340,33
18,507,성수아이에스비즈타워 앞,정기,M,50대,1,301.14,2.63,11350,56
18,312,시청역 1번출구 뒤,정기,M,50대,1,29.72,0.26,1120,10
18,338,세운스퀘어 앞,정기,M,50대,1,56.11,0.51,2180,13
18,558,성동광진 교육지원청 앞,정기,M,50대,1,33.41,0.26,1140,6
18,264,교보생명보험 앞,정기,M,50대,1,128.44,1.16,4990,31
18,154,마포구청역,정기,M,70대~,1,59.55,0.48,2060,11
18,312,시청역 1번출구 뒤,일일(회원),F,20대,1,50.61,0.66,2840,17
18,335,종로3가역 15번출구 앞,일일(회원),F,20대,1,32.43,0.29,1260,11
18,249,여의도중학교 옆,일일(회원),F,40대,1,319.69,3.47,14950,75
18,329,청계2가 사거리 옆,일일(회원),M,20대,1,102.98,0.91,3940,35
18,529,장한평역 8번 출구 앞,일일(회원),M,20대,1,32.93,0.25,1080,4
18,388,동성중학교 앞,일일(회원),M,20대,2,27.76,0.22,960,6
18,573,구의문주차장 앞,일일(회원),M,40대,1,66.84,0.49,2110,9
19,242,신길선원가와인아파트 앞,정기,F,~10대,1,150.84,1.36,5860,28
19,359,원남동사거리,정기,F,20대,1,66.1,0.74,3210,23
19,549,아차산역 3번출구,정기,F,20대,1,31.7,0.32,1380,10
19,101,(구)합정동 주민센터,정기,F,20대,1,62.03,0.56,2410,12
19,568,청계8가사거리 부근,정기,F,20대,1,34.75,0.31,1350,11
19,216,삼부아파트1동 앞,정기,F,20대,1,27.1,0.27,1180,7
19,510,서울숲 남문 버스정류소 옆,정기,F,30대,1,10.3,0.09,400,4
19,329,청계2가 사거리 옆,정기,F,30대,1,101.75,1.03,4430,21
19,340,혜화동 로터리,정기,F,30대,2,76.45,0.7,3000,21
19,703,오목교역 7번출구 앞,정기,F,30대,1,32.74,0.36,1560,10
19,412,DMC산학협력연구센터 앞,정기,F,30대,2,225.13,2.31,9960,62
19,415,DMC역 9번출구 앞,정기,F,30대,1,50.97,0.46,1980,12
19,313,서울역 광장 파출소 옆,정기,F,40대,1,30.89,0.28,1200,8
19,380,CJ제일제당 앞,정기,F,40대,1,33.18,0.4,1710,13
19,917,녹번역 4번출구,정기,F,40대,1,201.64,1.76,7600,43
19,408,LG CNS앞,정기,F,50대,1,29.51,0.32,1380,13
19,501,광진구의회 앞,정기,F,60대,1,14.85,0.17,750,6
19,507,성수아이에스비즈타워 앞,정기,M,20대,1,14.61,0.1,410,1
19,112,극동방송국 앞,정기,M,20대,1,92.38,0.75,3240,25
19,352,중앙고입구 삼거리,정기,M,20대,1,54.83,0.49,2130,10
19,356,KT혜화지사 앞,정기,M,20대,1,55.12,0.56,2400,11
19,579,마장역 4번출구,정기,M,20대,1,75.64,0.44,1910,10
19,623,서울시립대 정문 앞,정기,M,20대,1,19.31,0.15,650,2
19,201,진미파라곤 앞,정기,M,20대,1,66.43,0.54,2330,14
19,300,정동사거리,정기,M,30대,1,70.22,0.66,2860,12
19,307,서울역사박물관 앞,정기,M,30대,1,249.27,1.87,8070,43
19,309,광화문역 6번출구 옆,정기,M,30대,1,24.45,0.22,950,4
19,334,종로3가역 2번출구 뒤,정기,M,30대,1,43.52,0.36,1570,11
19,347,동대문역사문화공원역 9번출구 앞,정기,M,30대,1,29.78,0.22,940,9
19,238,제2구민체육센타 앞,정기,M,30대,1,57.34,0.42,1810,9
19,800,목월공원 앞,정기,M,30대,1,58.51,0.46,1970,14
19,136,대흥동 주민센터,정기,M,30대,1,16.77,0.13,550,3
19,201,진미파라곤 앞,정기,M,30대,1,54.57,0.49,2120,15
19,103,망원역 2번출구 앞,정기,M,30대,1,19.63,0.19,840,4
19,210,IFC몰,정기,M,30대,1,55.99,0.47,2020,31
19,106,합정역 7번출구 앞,정기,M,30대,1,103.15,0.94,4070,29
19,501,광진구의회 앞,정기,M,30대,1,111.21,0.96,4130,18
19,307,서울역사박물관 앞,정기,M,40대,1,12.93,0.11,460,2
19,330,청계천 한빛광장,정기,M,40대,1,17.09,0.12,520,2
19,336,티마크 호텔 앞,정기,M,40대,1,41.28,0.32,1390,11
19,343,예일빌딩(율곡로) 앞,정기,M,40대,1,37.58,0.34,1460,10
19,905,구파발역 2번출구,정기,M,40대,2,63.89,0.56,2410,10
19,202,국민일보 앞,정기,M,40대,1,17.76,0.16,690,2
19,211,여의도역 4번출구 옆,정기,M,40대,2,70.19,0.52,2250,12
19,217,NH농협은행 앞,정기,M,40대,1,121.75,1.1,4730,19
19,414,상암동주민센터 옆,정기,M,40대,1,109.77,0.89,3850,21
19,205,산업은행 앞,정기,M,50대,1,71.02,0.49,2110,9
19,210,IFC몰,일일(회원),F,20대,1,93.95,0.85,3650,31
19,329,청계2가 사거리 옆,일일(회원),F,30대,1,42.99,0.39,1670,21
19,710,서부화물트럭터미널 사거리,일일(회원),F,40대,1,29.84,0.36,1570,18
19,503,더샵스타시티 C동 앞,일일(회원),M,20대,1,166.02,1.3,5590,58
19,112,극동방송국 앞,일일(회원),M,20대,1,82.63,0.74,3210,25
19,609,제기2교,일일(회원),M,20대,1,25.5,0.21,920,5
19,234,영등포구민체육센터 앞,일일(회원),M,30대,1,628.75,4.78,20620,132
20,324,신세계백화점 본점 앞,정기,F,20대,1,90.59,1.23,5320,23
20,111,상수역 2번출구 앞,정기,F,20대,1,16.58,0.21,910,5
20,602,장안동 사거리,정기,F,20대,1,23.17,0.21,900,7
20,234,영등포구민체육센터 앞,정기,F,20대,1,42.21,0.38,1640,14
20,568,청계8가사거리 부근,정기,F,20대,1,35.54,0.41,1760,11
20,588,뚝섬 유원지역,정기,F,20대,1,239.12,2.16,9290,55
20,321,KEB 하나은행 본점 앞,정기,F,30대,1,43.16,0.51,2180,29
20,530,청계벽산아파트 앞,정기,F,30대,1,43.5,0.39,1690,9
20,183,하늘채코오롱아파트 건너편,정기,F,30대,1,63.06,0.57,2450,46
20,102,망원역 1번출구 앞,정기,F,30대,1,94.98,1.24,5330,41
20,568,청계8가사거리 부근,정기,F,40대,1,25.23,0.23,980,16
20,362,청계8가 사거리,정기,F,50대,1,20.79,0.17,750,3
20,803,한남초교 앞 보도육교,정기,F,50대,1,263.58,2.38,10240,36
20,816,신용산역 6번출구 앞,정기,F,60대,1,90.6,0.82,3520,20
20,503,더샵스타시티 C동 앞,정기,M,20대,1,85.09,0.73,3160,29
20,512,뚝섬역 1번 출구 옆,정기,M,20대,1,192.27,1.34,5780,34
20,115,사루비아 빌딩 앞,정기,M,20대,1,29.09,0.26,1130,7
20,347,동대문역사문화공원역 9번출구 앞,정기,M,20대,2,171.06,1.41,6070,35
20,535,응봉삼거리,정기,M,20대,1,24.45,0.23,980,6
20,616,서울시립대 앞,정기,M,20대,1,26.61,0.22,960,67
20,141,연대 대운동장 옆,정기,M,20대,1,34.53,0.25,1090,4
20,206,KBS 앞,정기,M,20대,1,51.37,0.33,1410,10
20,106,합정역 7번출구 앞,정기,M,20대,2,175.4,1.68,7240,55
20,409,누리꿈스퀘어 옆,정기,M,20대,1,71.35,0.54,2310,10
20,502,뚝섬유원지역 1번출구 앞,정기,M,20대,1,30.29,0.24,1020,6
20,308,광화문 S타워 앞,정기,M,30대,1,25.48,0.23,990,4
20,339,종로4가 사거리,정기,M,30대,1,29.35,0.25,1090,5
20,582,경일중학교 앞,정기,M,30대,1,101.64,0.73,3130,11
20,926,불광역 8번출구,정기,M,30대,1,41.98,0.23,1000,8
20,211,여의도역 4번출구 옆,정기,M,30대,1,33.32,0.23,990,5
20,383,신당역 12번 출구 뒤,정기,M,40대,1,97.38,0.98,4240,640
20,229,양평1 보행육교 앞,정기,M,40대,2,46.12,0.37,1580,7
20,825,서빙고동 주민센터 앞,정기,M,40대,1,522.24,2.91,12560,51
20,211,여의도역 4번출구 옆,정기,M,40대,1,48.51,0.41,1750,13
20,218,증권거래소 앞,정기,M,40대,1,30.89,0.28,1200,6
20,217,NH농협은행 앞,정기,M,40대,1,83.0,0.61,2620,19
20,508,성수아카데미타워 앞,정기,M,50대,1,53.02,0.48,2060,12
20,362,청계8가 사거리,정기,M,50대,1,9.48,0.09,380,1
20,385,종각역 5번출구,정기,M,50대,1,29.94,0.28,1200,6
20,249,여의도중학교 옆,일일(회원),F,~10대,1,95.75,0.86,3720,43
20,144,공덕역 8번출구,일일(회원),M,20대,2,100.43,0.84,3650,25
20,179,가좌역 4번출구 앞,일일(회원),M,40대,1,0.0,0.0,0,7
20,202,국민일보 앞,단체,M,20대,2,267.7,2.42,10400,180
21,313,서울역 광장 파출소 옆,정기,F,20대,1,14.14,0.16,700,6
21,314,국립현대미술관,정기,F,20대,1,78.76,0.71,3060,21
21,112,극동방송국 앞,정기,F,20대,1,0.0,0.0,0,4
21,113,홍대입구역 2번출구 앞,정기,F,20대,2,130.87,1.44,6210,36
21,153,성산2교 사거리,정기,F,20대,1,38.55,0.41,1770,15
21,567,성수역 2번출구 앞,정기,F,20대,1,5.94,0.06,250,60
21,579,마장역 4번출구,정기,F,20대,1,80.31,0.72,3120,57
21,905,구파발역 2번출구,정기,F,20대,1,21.62,0.19,840,4
21,908,구산역 4번출구,정기,F,20대,1,36.59,0.39,1680,8
21,519,양지사거리,정기,F,30대,1,35.48,0.3,1280,9
21,253,신풍역 5번출구 인근,정기,F,30대,1,55.6,0.5,2160,12
21,195,모래내고가차도,정기,F,30대,1,53.8,0.48,2090,17
21,117,홍은사거리,정기,F,40대,1,43.36,0.51,2190,10
21,173,서대문역 8번출구 앞,정기,F,40대,1,46.18,0.28,1190,5
21,302,경복궁역 4번출구 뒤,정기,F,50대,1,36.88,0.32,1390,8
21,303,광화문역 1번출구 앞,정기,F,50대,1,38.02,0.45,1920,12
21,338,세운스퀘어 앞,정기,M,20대,1,32.89,0.35,1510,19
21,535,응봉삼거리,정기,M,20대,1,18.82,0.15,660,5
21,183,하늘채코오롱아파트 건너편,정기,M,20대,1,28.13,0.26,1110,4
21,905,구파발역 2번출구,정기,M,20대,2,176.78,1.36,5880,36
21,419,홈플러스 앞,정기,M,20대,1,36.14,0.27,1170,7
21,500,어린이대공원역 3번출구 앞,정기,M,20대,1,32.02,0.24,1050,6
21,511,서울숲역 4번 출구 옆,정기,M,30대,1,65.3,0.39,1700,10
21,318,광교사거리 남측,정기,M,30대,1,19.31,0.15,650,3
21,345,서울보증보험본사 앞,정기,M,30대,1,18.25,0.15,640,5
21,369,광화문 시민열린마당,정기,M,30대,2,90.48,0.73,3150,16
21,153,성산2교 사거리,정기,M,30대,1,53.54,0.48,2080,9
21,173,서대문역 8번출구 앞,정기,M,30대,2,61.33,0.47,2020,8
21,238,제2구민체육센타 앞,정기,M,30대,1,31.37,0.21,890,4
21,253,신풍역 5번출구 인근,정기,M,30대,1,17.76,0.16,690,4
21,386,올림픽기념 국민생활관 앞,정기,M,30대,1,20.28,0.15,640,6
21,568,청계8가사거리 부근,정기,M,30대,2,109.6,0.72,3080,13
21,102,망원역 1번출구 앞,정기,M,30대,1,45.74,0.35,1500,6
21,634,외국어대 정문 앞,정기,M,30대,1,165.98,1.17,5050,23
21,201,진미파라곤 앞,정기,M,30대,1,100.11,0.92,3950,26
21,300,정동사거리,정기,M,40대,1,38.87,0.35,1510,6
21,113,홍대입구역 2번출구 앞,정기,M,40대,1,35.76,0.3,1290,6
21,114,홍대입구역 8번출구 앞,정기,M,40대,1,84.94,0.77,3300,21
21,259,대방역6번출구,정기,M,40대,1,40.06,0.28,1190,5
21,634,외국어대 정문 앞,정기,M,40대,1,99.63,0.86,3700,34
21,203,국회의사당역 3번출구 옆,정기,M,40대,1,32.41,0.22,930,4
21,238,제2구민체육센타 앞,정기,M,50대,1,30.77,0.26,1110,11
21,816,신용산역 6번출구 앞,정기,M,50대,1,130.06,1.12,4830,32
21,203,국회의사당역 3번출구 옆,정기,M,60대,1,98.07,0.88,3810,20
21,314,국립현대미술관,일일(회원),F,20대,2,165.52,1.44,6190,44
21,339,종로4가 사거리,일일(회원),F,20대,1,29.49,0.35,1520,9
21,921,신도고등학교,일일(회원),F,40대,1,85.97,0.77,3340,35
21,101,(구)합정동 주민센터,일일(회원),M,30대,1,236.45,1.98,8530,31
21,131,증산2교,일일(회원),M,30대,1,123.8,0.94,4060,29
21,147,마포역 4번출구 뒤,일일(회원),M,40대,1,306.03,2.24,9660,38
21,371,동대입구역 6번출구 뒤,일일(2시간권),M,20대,1,69.24,0.65,2820,57
22,503,더샵스타시티 C동 앞,정기,F,20대,1,21.38,0.25,1080,6
22,509,이마트 버스정류소 옆,정기,F,20대,1,10.89,0.12,500,19
22,512,뚝섬역 1번 출구 옆,정기,F,20대,1,68.62,0.71,3040,30
22,115,사루비아 빌딩 앞,정기,F,20대,1,35.4,0.35,1490,8
22,311,서울광장 옆,정기,F,20대,1,76.45,0.81,3510,17
22,315,신한은행 안국역지점 옆,정기,F,20대,1,132.42,0.97,4180,30
22,539,군자교교차로,정기,F,20대,1,508.23,3.31,14260,63
22,567,성수역 2번출구 앞,정기,F,20대,1,9.03,0.09,380,2
22,577,광진청소년수련관,정기,F,20대,1,54.78,0.61,2610,16
22,412,DMC산학협력연구센터 앞,정기,F,20대,1,65.34,0.51,2200,13
22,414,상암동주민센터 옆,정기,F,20대,1,46.07,0.42,1790,9
22,144,공덕역 8번출구,정기,F,30대,1,23.13,0.17,730,7
22,411,DMC홍보관,정기,F,30대,1,63.51,0.56,2430,11
22,421,마포구청 앞,정기,F,40대,1,29.59,0.37,1590,8
22,219,롯데캐슬엠파이어 옆,정기,F,50대,1,49.74,0.36,1570,11
22,313,서울역 광장 파출소 옆,정기,M,20대,1,30.37,0.27,1180,6
22,112,극동방송국 앞,정기,M,20대,1,31.57,0.28,1190,5
22,521,왕십리역 11번 출구 앞,정기,M,20대,1,123.67,0.81,3470,13
22,126,서강대 후문 옆,정기,M,20대,1,13.19,0.11,490,2
22,230,영등포구청역 1번출구,정기,M,20대,1,12.36,0.11,480,3
22,819,선린인터넷 고등학교,정기,M,20대,1,34.75,0.31,1350,7
22,222,시범아파트버스정류장 옆,정기,M,20대,1,90.92,0.67,2870,13
22,312,시청역 1번출구 뒤,정기,M,30대,1,65.22,0.42,1830,10
22,114,홍대입구역 8번출구 앞,정기,M,30대,1,64.86,0.58,2520,12
22,144,공덕역 8번출구,정기,M,30대,1,76.74,0.66,2850,11
22,150,서강대역 2번출구 앞,정기,M,30대,1,41.7,0.31,1350,5
22,933,LG서비스 역촌점,정기,M,30대,1,31.21,0.26,1110,8
22,211,여의도역 4번출구 옆,정기,M,30대,1,153.84,1.41,6070,37
